Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate
0 days 00:40:55.455000,18,0 days 00:01:31.016000,22,,,0 days 00:00:30.494000,0 days 00:00:24.231000,0 days 00:00:36.291000,0 days 00:39:54.933000,0 days 00:40:19.164000,0 days 00:40:55.455000,266.0,289.0,281.0,291.0,False,SUPERSOFT,21.0,True,1.0,0 days 00:39:24.439000,Williams,STR,1,True
0 days 00:42:26.424000,18,0 days 00:01:30.969000,23,,,0 days 00:00:30.633000,0 days 00:00:24.169000,0 days 00:00:36.167000,0 days 00:41:26.088000,0 days 00:41:50.257000,0 days 00:42:26.424000,267.0,288.0,278.0,284.0,False,SUPERSOFT,22.0,True,1.0,0 days 00:40:55.455000,Williams,STR,2,True
0 days 00:43:57.379000,18,0 days 00:01:30.955000,24,,,0 days 00:00:30.565000,0 days 00:00:24.158000,0 days 00:00:36.232000,0 days 00:42:56.989000,0 days 00:43:21.147000,0 days 00:43:57.379000,263.0,290.0,279.0,278.0,False,SUPERSOFT,23.0,True,1.0,0 days 00:42:26.424000,Williams,STR,2,True
0 days 00:45:58.150000,18,0 days 00:02:00.771000,25,,0 days 00:45:35.482000,0 days 00:00:30.682000,0 days 00:00:24.204000,0 days 00:01:05.885000,0 days 00:44:28.061000,0 days 00:44:52.265000,0 days 00:45:58.150000,264.0,290.0,,281.0,False,SUPERSOFT,24.0,True,1.0,0 days 00:43:57.379000,Williams,STR,26,False
0 days 00:48:06.493000,18,0 days 00:02:08.343000,26,0 days 00:46:00.898000,,0 days 00:00:44.951000,0 days 00:00:32.936000,0 days 00:00:50.456000,0 days 00:46:43.101000,0 days 00:47:16.037000,0 days 00:48:06.493000,208.0,251.0,195.0,226.0,False,SOFT,1.0,True,2.0,0 days 00:45:58.150000,Williams,STR,6,False
0 days 00:50:09.346000,18,0 days 00:02:02.853000,27,,,0 days 00:00:42.131000,0 days 00:00:33.575000,0 days 00:00:47.147000,0 days 00:48:48.624000,0 days 00:49:22.199000,0 days 00:50:09.346000,192.0,242.0,190.0,134.0,False,SOFT,2.0,True,2.0,0 days 00:48:06.493000,Williams,STR,64,False
0 days 00:52:13.199000,18,0 days 00:02:03.853000,28,,,0 days 00:00:42.313000,0 days 00:00:41.373000,0 days 00:00:40.167000,0 days 00:50:51.659000,0 days 00:51:33.032000,0 days 00:52:13.199000,230.0,239.0,256.0,202.0,False,SOFT,3.0,True,2.0,0 days 00:50:09.346000,Williams,STR,4,False
0 days 00:54:05.735000,18,0 days 00:01:52.536000,29,,0 days 00:53:47.069000,0 days 00:00:32.924000,0 days 00:00:25.484000,0 days 00:00:54.128000,0 days 00:52:46.123000,0 days 00:53:11.607000,0 days 00:54:05.735000,234.0,277.0,,261.0,False,SOFT,4.0,True,2.0,0 days 00:52:13.199000,Williams,STR,4,False
0 days 00:55:43.088000,18,0 days 00:01:37.353000,30,0 days 00:54:08.509000,,0 days 00:00:36.563000,0 days 00:00:24.559000,0 days 00:00:36.231000,0 days 00:54:42.298000,0 days 00:55:06.857000,0 days 00:55:43.088000,262.0,276.0,267.0,216.0,False,ULTRASOFT,1.0,True,3.0,0 days 00:54:05.735000,Williams,STR,4,False
0 days 00:57:35.127000,18,0 days 00:01:52.039000,31,,,0 days 00:00:31.608000,0 days 00:00:33.673000,0 days 00:00:46.758000,0 days 00:56:14.696000,0 days 00:56:48.369000,0 days 00:57:35.127000,158.0,219.0,288.0,278.0,False,ULTRASOFT,2.0,True,3.0,0 days 00:55:43.088000,Williams,STR,4,False
0 days 00:59:08.361000,18,0 days 00:01:33.234000,32,,,0 days 00:00:31.768000,0 days 00:00:24.485000,0 days 00:00:36.981000,0 days 00:58:06.895000,0 days 00:58:31.380000,0 days 00:59:08.361000,273.0,302.0,287.0,288.0,False,ULTRASOFT,3.0,True,3.0,0 days 00:57:35.127000,Williams,STR,1,False
0 days 01:00:39.340000,18,0 days 00:01:30.979000,33,,,0 days 00:00:30.629000,0 days 00:00:24.178000,0 days 00:00:36.172000,0 days 00:59:38.990000,0 days 01:00:03.168000,0 days 01:00:39.340000,262.0,299.0,286.0,290.0,False,ULTRASOFT,4.0,True,3.0,0 days 00:59:08.361000,Williams,STR,1,True
0 days 01:02:09.747000,18,0 days 00:01:30.407000,34,,,0 days 00:00:30.352000,0 days 00:00:24.103000,0 days 00:00:35.952000,0 days 01:01:09.692000,0 days 01:01:33.795000,0 days 01:02:09.747000,269.0,297.0,294.0,294.0,False,ULTRASOFT,5.0,True,3.0,0 days 01:00:39.340000,Williams,STR,1,True
0 days 01:03:39.757000,18,0 days 00:01:30.010000,35,,,0 days 00:00:30.036000,0 days 00:00:24.016000,0 days 00:00:35.958000,0 days 01:02:39.783000,0 days 01:03:03.799000,0 days 01:03:39.757000,267.0,297.0,295.0,306.0,False,ULTRASOFT,6.0,True,3.0,0 days 01:02:09.747000,Williams,STR,1,True
0 days 01:05:09.456000,18,0 days 00:01:29.699000,36,,,0 days 00:00:29.936000,0 days 00:00:24.119000,0 days 00:00:35.644000,0 days 01:04:09.693000,0 days 01:04:33.812000,0 days 01:05:09.456000,271.0,297.0,294.0,297.0,False,ULTRASOFT,7.0,True,3.0,0 days 01:03:39.757000,Williams,STR,1,True
0 days 01:06:39.597000,18,0 days 00:01:30.141000,37,,,0 days 00:00:30.042000,0 days 00:00:23.970000,0 days 00:00:36.129000,0 days 01:05:39.498000,0 days 01:06:03.468000,0 days 01:06:39.597000,,297.0,293.0,298.0,False,ULTRASOFT,8.0,True,3.0,0 days 01:05:09.456000,Williams,STR,1,True
0 days 01:08:09.797000,18,0 days 00:01:30.200000,38,,,0 days 00:00:29.917000,0 days 00:00:24.066000,0 days 00:00:36.217000,0 days 01:07:09.514000,0 days 01:07:33.580000,0 days 01:08:09.797000,273.0,296.0,284.0,296.0,False,ULTRASOFT,9.0,True,3.0,0 days 01:06:39.597000,Williams,STR,1,True
0 days 01:09:40.638000,18,0 days 00:01:30.841000,39,,,0 days 00:00:30.533000,0 days 00:00:24.303000,0 days 00:00:36.005000,0 days 01:08:40.330000,0 days 01:09:04.633000,0 days 01:09:40.638000,264.0,290.0,281.0,269.0,False,ULTRASOFT,10.0,True,3.0,0 days 01:08:09.797000,Williams,STR,1,True
0 days 01:11:11.056000,18,0 days 00:01:30.418000,40,,,0 days 00:00:30.286000,0 days 00:00:24.090000,0 days 00:00:36.042000,0 days 01:10:10.924000,0 days 01:10:35.014000,0 days 01:11:11.056000,269.0,288.0,280.0,280.0,False,ULTRASOFT,11.0,True,3.0,0 days 01:09:40.638000,Williams,STR,1,True
0 days 01:12:40.812000,18,0 days 00:01:29.756000,41,,,0 days 00:00:30.087000,0 days 00:00:23.997000,0 days 00:00:35.672000,0 days 01:11:41.143000,0 days 01:12:05.140000,0 days 01:12:40.812000,270.0,291.0,281.0,285.0,False,ULTRASOFT,12.0,True,3.0,0 days 01:11:11.056000,Williams,STR,1,True
0 days 01:14:10.310000,18,0 days 00:01:29.498000,42,,,0 days 00:00:29.821000,0 days 00:00:23.989000,0 days 00:00:35.688000,0 days 01:13:10.633000,0 days 01:13:34.622000,0 days 01:14:10.310000,,291.0,281.0,289.0,False,ULTRASOFT,13.0,True,3.0,0 days 01:12:40.812000,Williams,STR,1,True
0 days 01:15:39.595000,18,0 days 00:01:29.285000,43,,,0 days 00:00:29.736000,0 days 00:00:23.826000,0 days 00:00:35.723000,0 days 01:14:40.046000,0 days 01:15:03.872000,0 days 01:15:39.595000,271.0,293.0,280.0,290.0,False,ULTRASOFT,14.0,True,3.0,0 days 01:14:10.310000,Williams,STR,1,True
0 days 01:17:09.151000,18,0 days 00:01:29.556000,44,,,0 days 00:00:29.846000,0 days 00:00:23.895000,0 days 00:00:35.815000,0 days 01:16:09.441000,0 days 01:16:33.336000,0 days 01:17:09.151000,273.0,295.0,281.0,287.0,False,ULTRASOFT,15.0,True,3.0,0 days 01:15:39.595000,Williams,STR,1,True
0 days 01:18:38.825000,18,0 days 00:01:29.674000,45,,,0 days 00:00:29.908000,0 days 00:00:24.090000,0 days 00:00:35.676000,0 days 01:17:39.059000,0 days 01:18:03.149000,0 days 01:18:38.825000,268.0,292.0,281.0,290.0,False,ULTRASOFT,16.0,True,3.0,0 days 01:17:09.151000,Williams,STR,1,True
0 days 01:20:08.128000,18,0 days 00:01:29.303000,46,,,0 days 00:00:29.858000,0 days 00:00:23.832000,0 days 00:00:35.613000,0 days 01:19:08.683000,0 days 01:19:32.515000,0 days 01:20:08.128000,269.0,293.0,283.0,287.0,False,ULTRASOFT,17.0,True,3.0,0 days 01:18:38.825000,Williams,STR,1,True
0 days 01:21:37.243000,18,0 days 00:01:29.115000,47,,,0 days 00:00:29.859000,0 days 00:00:23.982000,0 days 00:00:35.274000,0 days 01:20:37.987000,0 days 01:21:01.969000,0 days 01:21:37.243000,270.0,293.0,283.0,289.0,False,ULTRASOFT,18.0,True,3.0,0 days 01:20:08.128000,Williams,STR,1,True
0 days 01:23:06.101000,18,0 days 00:01:28.858000,48,,,0 days 00:00:29.575000,0 days 00:00:23.825000,0 days 00:00:35.458000,0 days 01:22:06.818000,0 days 01:22:30.643000,0 days 01:23:06.101000,272.0,291.0,283.0,294.0,False,ULTRASOFT,19.0,True,3.0,0 days 01:21:37.243000,Williams,STR,1,True
0 days 01:24:34.775000,18,0 days 00:01:28.674000,49,,,0 days 00:00:29.481000,0 days 00:00:23.740000,0 days 00:00:35.453000,0 days 01:23:35.582000,0 days 01:23:59.322000,0 days 01:24:34.775000,,293.0,285.0,293.0,False,ULTRASOFT,20.0,True,3.0,0 days 01:23:06.101000,Williams,STR,1,True
0 days 01:26:04.074000,18,0 days 00:01:29.299000,50,,,0 days 00:00:29.886000,0 days 00:00:23.876000,0 days 00:00:35.537000,0 days 01:25:04.661000,0 days 01:25:28.537000,0 days 01:26:04.074000,273.0,295.0,292.0,,False,ULTRASOFT,21.0,True,3.0,0 days 01:24:34.775000,Williams,STR,1,True
0 days 01:27:33.305000,18,0 days 00:01:29.231000,51,,,0 days 00:00:29.734000,0 days 00:00:23.754000,0 days 00:00:35.743000,0 days 01:26:33.808000,0 days 01:26:57.562000,0 days 01:27:33.305000,,295.0,291.0,305.0,False,ULTRASOFT,22.0,True,3.0,0 days 01:26:04.074000,Williams,STR,1,True
0 days 01:29:02.715000,18,0 days 00:01:29.410000,52,,,0 days 00:00:29.848000,0 days 00:00:23.875000,0 days 00:00:35.687000,0 days 01:28:03.153000,0 days 01:28:27.028000,0 days 01:29:02.715000,271.0,295.0,293.0,299.0,False,ULTRASOFT,23.0,True,3.0,0 days 01:27:33.305000,Williams,STR,1,True
0 days 01:30:33.650000,18,0 days 00:01:30.935000,53,,,0 days 00:00:31.776000,0 days 00:00:23.800000,0 days 00:00:35.359000,0 days 01:29:34.491000,0 days 01:29:58.291000,0 days 01:30:33.650000,272.0,293.0,282.0,221.0,False,ULTRASOFT,24.0,True,3.0,0 days 01:29:02.715000,Williams,STR,1,True
0 days 01:32:02.621000,18,0 days 00:01:28.971000,54,,,0 days 00:00:29.770000,0 days 00:00:23.842000,0 days 00:00:35.359000,0 days 01:31:03.420000,0 days 01:31:27.262000,0 days 01:32:02.621000,270.0,293.0,281.0,290.0,False,ULTRASOFT,25.0,True,3.0,0 days 01:30:33.650000,Williams,STR,1,True
0 days 01:33:31.132000,18,0 days 00:01:28.511000,55,,,0 days 00:00:29.528000,0 days 00:00:23.572000,0 days 00:00:35.411000,0 days 01:32:32.149000,0 days 01:32:55.721000,0 days 01:33:31.132000,275.0,295.0,283.0,292.0,True,ULTRASOFT,26.0,True,3.0,0 days 01:32:02.621000,Williams,STR,1,True
0 days 01:34:59.821000,18,0 days 00:01:28.689000,56,,,0 days 00:00:29.369000,0 days 00:00:23.683000,0 days 00:00:35.637000,0 days 01:34:00.501000,0 days 01:34:24.184000,0 days 01:34:59.821000,280.0,296.0,282.0,293.0,False,ULTRASOFT,27.0,True,3.0,0 days 01:33:31.132000,Williams,STR,1,True
0 days 01:36:28.459000,18,0 days 00:01:28.638000,57,,,0 days 00:00:29.643000,0 days 00:00:23.697000,0 days 00:00:35.298000,0 days 01:35:29.464000,0 days 01:35:53.161000,0 days 01:36:28.459000,274.0,294.0,282.0,294.0,False,ULTRASOFT,28.0,True,3.0,0 days 01:34:59.821000,Williams,STR,1,True
0 days 01:37:59.750000,18,0 days 00:01:31.291000,58,,,0 days 00:00:29.635000,0 days 00:00:24.688000,0 days 00:00:36.968000,0 days 01:36:58.094000,0 days 01:37:22.782000,0 days 01:37:59.750000,272.0,294.0,226.0,293.0,False,ULTRASOFT,29.0,True,3.0,0 days 01:36:28.459000,Williams,STR,1,True
0 days 00:09:13.796000,28,,1,0 days 00:00:04.103000,0 days 00:08:55.152000,,0 days 00:00:26.123000,0 days 00:00:58.018000,,0 days 00:08:16.487000,0 days 00:09:13.931000,258.0,285.0,,263.0,False,,,,,0 days 00:07:07.988000,Toro Rosso,HAR,1,False
0 days 00:10:51.037000,28,0 days 00:01:37.241000,2,0 days 00:09:17.019000,,0 days 00:00:36.075000,0 days 00:00:24.421000,0 days 00:00:36.745000,0 days 00:09:49.871000,0 days 00:10:14.292000,0 days 00:10:51.037000,264.0,276.0,274.0,221.0,False,SOFT,1.0,True,2.0,0 days 00:09:13.796000,Toro Rosso,HAR,1,False
0 days 00:12:21.925000,28,0 days 00:01:30.888000,3,,,0 days 00:00:30.264000,0 days 00:00:24.315000,0 days 00:00:36.309000,0 days 00:11:21.301000,0 days 00:11:45.616000,0 days 00:12:21.925000,267.0,279.0,275.0,276.0,False,SOFT,2.0,True,2.0,0 days 00:10:51.037000,Toro Rosso,HAR,1,True
0 days 00:13:53.107000,28,0 days 00:01:31.182000,4,,,0 days 00:00:30.288000,0 days 00:00:24.332000,0 days 00:00:36.562000,0 days 00:12:52.213000,0 days 00:13:16.545000,0 days 00:13:53.107000,266.0,278.0,273.0,,False,SOFT,3.0,True,2.0,0 days 00:12:21.925000,Toro Rosso,HAR,1,True
0 days 00:15:24.588000,28,0 days 00:01:31.481000,5,,,0 days 00:00:30.272000,0 days 00:00:24.435000,0 days 00:00:36.774000,0 days 00:14:23.379000,0 days 00:14:47.814000,0 days 00:15:24.588000,267.0,278.0,273.0,275.0,False,SOFT,4.0,True,2.0,0 days 00:13:53.107000,Toro Rosso,HAR,2,True
0 days 00:16:56.699000,28,0 days 00:01:32.111000,6,,,0 days 00:00:30.461000,0 days 00:00:24.638000,0 days 00:00:37.012000,0 days 00:15:55.049000,0 days 00:16:19.687000,0 days 00:16:56.699000,,278.0,274.0,273.0,False,SOFT,5.0,True,2.0,0 days 00:15:24.588000,Toro Rosso,HAR,2,True
0 days 00:18:28.296000,28,0 days 00:01:31.597000,7,,,0 days 00:00:30.327000,0 days 00:00:24.567000,0 days 00:00:36.703000,0 days 00:17:27.026000,0 days 00:17:51.593000,0 days 00:18:28.296000,266.0,278.0,274.0,276.0,False,SOFT,6.0,True,2.0,0 days 00:16:56.699000,Toro Rosso,HAR,2,True
0 days 00:19:59.456000,28,0 days 00:01:31.160000,8,,,0 days 00:00:30.236000,0 days 00:00:24.483000,0 days 00:00:36.441000,0 days 00:18:58.532000,0 days 00:19:23.015000,0 days 00:19:59.456000,,276.0,276.0,277.0,False,SOFT,7.0,True,2.0,0 days 00:18:28.296000,Toro Rosso,HAR,1,True
0 days 00:21:30.503000,28,0 days 00:01:31.047000,9,,,0 days 00:00:30.167000,0 days 00:00:24.340000,0 days 00:00:36.540000,0 days 00:20:29.623000,0 days 00:20:53.963000,0 days 00:21:30.503000,265.0,277.0,275.0,276.0,False,SOFT,8.0,True,2.0,0 days 00:19:59.456000,Toro Rosso,HAR,2,True
0 days 00:23:01.556000,28,0 days 00:01:31.053000,10,,,0 days 00:00:30.287000,0 days 00:00:24.287000,0 days 00:00:36.479000,0 days 00:22:00.790000,0 days 00:22:25.077000,0 days 00:23:01.556000,267.0,278.0,275.0,278.0,False,SOFT,9.0,True,2.0,0 days 00:21:30.503000,Toro Rosso,HAR,1,True
0 days 00:24:32.574000,28,0 days 00:01:31.018000,11,,,0 days 00:00:30.355000,0 days 00:00:24.260000,0 days 00:00:36.403000,0 days 00:23:31.911000,0 days 00:23:56.171000,0 days 00:24:32.574000,265.0,279.0,275.0,277.0,False,SOFT,10.0,True,2.0,0 days 00:23:01.556000,Toro Rosso,HAR,1,True
0 days 00:26:03.822000,28,0 days 00:01:31.248000,12,,,0 days 00:00:30.222000,0 days 00:00:24.251000,0 days 00:00:36.775000,0 days 00:25:02.796000,0 days 00:25:27.047000,0 days 00:26:03.822000,269.0,279.0,274.0,279.0,False,SOFT,11.0,True,2.0,0 days 00:24:32.574000,Toro Rosso,HAR,1,True
0 days 00:27:35.263000,28,0 days 00:01:31.441000,13,,,0 days 00:00:30.295000,0 days 00:00:24.380000,0 days 00:00:36.766000,0 days 00:26:34.117000,0 days 00:26:58.497000,0 days 00:27:35.263000,265.0,280.0,275.0,278.0,False,SOFT,12.0,True,2.0,0 days 00:26:03.822000,Toro Rosso,HAR,1,True
0 days 00:29:06.491000,28,0 days 00:01:31.228000,14,,,0 days 00:00:30.102000,0 days 00:00:24.309000,0 days 00:00:36.817000,0 days 00:28:05.365000,0 days 00:28:29.674000,0 days 00:29:06.491000,269.0,279.0,275.0,,False,SOFT,13.0,True,2.0,0 days 00:27:35.263000,Toro Rosso,HAR,1,True
0 days 00:30:37.691000,28,0 days 00:01:31.200000,15,,,0 days 00:00:30.299000,0 days 00:00:24.373000,0 days 00:00:36.528000,0 days 00:29:36.790000,0 days 00:30:01.163000,0 days 00:30:37.691000,272.0,280.0,275.0,276.0,False,SOFT,14.0,True,2.0,0 days 00:29:06.491000,Toro Rosso,HAR,1,True
0 days 00:32:08.630000,28,0 days 00:01:30.939000,16,,,0 days 00:00:30.118000,0 days 00:00:24.250000,0 days 00:00:36.571000,0 days 00:31:07.809000,0 days 00:31:32.059000,0 days 00:32:08.630000,267.0,280.0,276.0,277.0,False,SOFT,15.0,True,2.0,0 days 00:30:37.691000,Toro Rosso,HAR,1,True
0 days 00:33:39.585000,28,0 days 00:01:30.955000,17,,,0 days 00:00:30.065000,0 days 00:00:24.196000,0 days 00:00:36.694000,0 days 00:32:38.695000,0 days 00:33:02.891000,0 days 00:33:39.585000,,282.0,274.0,280.0,False,SOFT,16.0,True,2.0,0 days 00:32:08.630000,Toro Rosso,HAR,1,True
0 days 00:35:10.626000,28,0 days 00:01:31.041000,18,,,0 days 00:00:30.199000,0 days 00:00:24.213000,0 days 00:00:36.629000,0 days 00:34:09.784000,0 days 00:34:33.997000,0 days 00:35:10.626000,269.0,278.0,276.0,277.0,False,SOFT,17.0,True,2.0,0 days 00:33:39.585000,Toro Rosso,HAR,1,True
0 days 00:36:41.731000,28,0 days 00:01:31.105000,19,,,0 days 00:00:30.232000,0 days 00:00:24.318000,0 days 00:00:36.555000,0 days 00:35:40.858000,0 days 00:36:05.176000,0 days 00:36:41.731000,266.0,279.0,273.0,278.0,False,SOFT,18.0,True,2.0,0 days 00:35:10.626000,Toro Rosso,HAR,1,True
0 days 00:38:12.616000,28,0 days 00:01:30.885000,20,,,0 days 00:00:30.234000,0 days 00:00:24.223000,0 days 00:00:36.428000,0 days 00:37:11.965000,0 days 00:37:36.188000,0 days 00:38:12.616000,265.0,281.0,274.0,276.0,False,SOFT,19.0,True,2.0,0 days 00:36:41.731000,Toro Rosso,HAR,1,True
0 days 00:39:44.419000,28,0 days 00:01:31.803000,21,,,0 days 00:00:30.467000,0 days 00:00:24.465000,0 days 00:00:36.871000,0 days 00:38:43.083000,0 days 00:39:07.548000,0 days 00:39:44.419000,266.0,283.0,273.0,,False,SOFT,20.0,True,2.0,0 days 00:38:12.616000,Toro Rosso,HAR,1,True
0 days 00:41:45.946000,28,0 days 00:02:01.527000,22,,0 days 00:41:26.417000,0 days 00:00:30.785000,0 days 00:00:26.591000,0 days 00:01:04.151000,0 days 00:40:15.204000,0 days 00:40:41.795000,0 days 00:41:45.946000,264.0,249.0,,,False,SOFT,21.0,True,2.0,0 days 00:39:44.419000,Toro Rosso,HAR,2,False
0 days 00:43:24.779000,28,0 days 00:01:38.833000,23,0 days 00:41:48.711000,,0 days 00:00:38.343000,0 days 00:00:24.332000,0 days 00:00:36.158000,0 days 00:42:24.289000,0 days 00:42:48.621000,0 days 00:43:24.779000,267.0,288.0,279.0,218.0,False,SOFT,22.0,True,2.0,0 days 00:41:45.946000,Toro Rosso,HAR,2,False
0 days 00:44:54.292000,28,0 days 00:01:29.513000,24,,,0 days 00:00:29.696000,0 days 00:00:23.861000,0 days 00:00:35.956000,0 days 00:43:54.475000,0 days 00:44:18.336000,0 days 00:44:54.292000,269.0,287.0,278.0,281.0,False,SOFT,23.0,True,2.0,0 days 00:43:24.779000,Toro Rosso,HAR,2,True
0 days 00:46:58.857000,28,0 days 00:02:04.565000,25,,,0 days 00:00:43.658000,0 days 00:00:30.026000,0 days 00:00:50.881000,0 days 00:45:37.950000,0 days 00:46:07.976000,0 days 00:46:58.857000,167.0,202.0,169.0,276.0,False,ULTRASOFT,1.0,True,3.0,0 days 00:44:54.292000,Toro Rosso,HAR,26,False
0 days 00:49:02.604000,28,0 days 00:02:03.747000,26,,,0 days 00:00:42.203000,0 days 00:00:31.483000,0 days 00:00:50.061000,0 days 00:47:41.060000,0 days 00:48:12.543000,0 days 00:49:02.604000,205.0,200.0,206.0,153.0,False,ULTRASOFT,2.0,True,3.0,0 days 00:46:58.857000,Toro Rosso,HAR,64,False
0 days 00:51:07.009000,28,0 days 00:02:04.405000,27,,,0 days 00:00:41.183000,0 days 00:00:34.356000,0 days 00:00:48.866000,0 days 00:49:43.787000,0 days 00:50:18.143000,0 days 00:51:07.009000,154.0,193.0,199.0,177.0,False,ULTRASOFT,3.0,True,3.0,0 days 00:49:02.604000,Toro Rosso,HAR,4,False
0 days 00:53:11.602000,28,0 days 00:02:04.593000,28,,,0 days 00:00:41.400000,0 days 00:00:32.997000,0 days 00:00:50.196000,0 days 00:51:48.409000,0 days 00:52:21.406000,0 days 00:53:11.602000,165.0,210.0,217.0,175.0,False,ULTRASOFT,4.0,True,3.0,0 days 00:51:07.009000,Toro Rosso,HAR,4,False
0 days 00:55:03.236000,28,0 days 00:01:51.634000,29,,,0 days 00:00:33.801000,0 days 00:00:32.950000,0 days 00:00:44.883000,0 days 00:53:45.403000,0 days 00:54:18.353000,0 days 00:55:03.236000,191.0,212.0,269.0,240.0,False,ULTRASOFT,5.0,True,3.0,0 days 00:53:11.602000,Toro Rosso,HAR,4,False
0 days 00:56:36.105000,28,0 days 00:01:32.869000,30,,,0 days 00:00:31.464000,0 days 00:00:24.457000,0 days 00:00:36.948000,0 days 00:55:34.700000,0 days 00:55:59.157000,0 days 00:56:36.105000,263.0,283.0,272.0,264.0,False,ULTRASOFT,6.0,True,3.0,0 days 00:55:03.236000,Toro Rosso,HAR,4,False
0 days 00:58:07.842000,28,0 days 00:01:31.737000,31,,,0 days 00:00:30.530000,0 days 00:00:24.401000,0 days 00:00:36.806000,0 days 00:57:06.635000,0 days 00:57:31.036000,0 days 00:58:07.842000,267.0,286.0,271.0,273.0,False,ULTRASOFT,7.0,True,3.0,0 days 00:56:36.105000,Toro Rosso,HAR,4,False
0 days 00:59:38.562000,28,0 days 00:01:30.720000,32,,,0 days 00:00:30.238000,0 days 00:00:24.061000,0 days 00:00:36.421000,0 days 00:58:38.080000,0 days 00:59:02.141000,0 days 00:59:38.562000,266.0,286.0,269.0,,False,ULTRASOFT,8.0,True,3.0,0 days 00:58:07.842000,Toro Rosso,HAR,1,False
0 days 01:01:09.873000,28,0 days 00:01:31.311000,33,,,0 days 00:00:30.463000,0 days 00:00:24.339000,0 days 00:00:36.509000,0 days 01:00:09.025000,0 days 01:00:33.364000,0 days 01:01:09.873000,264.0,286.0,272.0,270.0,False,ULTRASOFT,9.0,True,3.0,0 days 00:59:38.562000,Toro Rosso,HAR,1,True
0 days 01:02:40.560000,28,0 days 00:01:30.687000,34,,,0 days 00:00:30.216000,0 days 00:00:24.079000,0 days 00:00:36.392000,0 days 01:01:40.089000,0 days 01:02:04.168000,0 days 01:02:40.560000,267.0,283.0,271.0,273.0,False,ULTRASOFT,10.0,True,3.0,0 days 01:01:09.873000,Toro Rosso,HAR,1,True
0 days 01:04:11.152000,28,0 days 00:01:30.592000,35,,,0 days 00:00:30.168000,0 days 00:00:24.046000,0 days 00:00:36.378000,0 days 01:03:10.728000,0 days 01:03:34.774000,0 days 01:04:11.152000,268.0,285.0,272.0,271.0,False,ULTRASOFT,11.0,True,3.0,0 days 01:02:40.560000,Toro Rosso,HAR,1,True
0 days 01:05:41.586000,28,0 days 00:01:30.434000,36,,,0 days 00:00:30.021000,0 days 00:00:24.095000,0 days 00:00:36.318000,0 days 01:04:41.173000,0 days 01:05:05.268000,0 days 01:05:41.586000,269.0,282.0,273.0,269.0,False,ULTRASOFT,12.0,True,3.0,0 days 01:04:11.152000,Toro Rosso,HAR,1,True
0 days 01:07:11.875000,28,0 days 00:01:30.289000,37,,,0 days 00:00:29.982000,0 days 00:00:24.114000,0 days 00:00:36.193000,0 days 01:06:11.568000,0 days 01:06:35.682000,0 days 01:07:11.875000,272.0,283.0,271.0,272.0,False,ULTRASOFT,13.0,True,3.0,0 days 01:05:41.586000,Toro Rosso,HAR,1,True
0 days 01:08:41.963000,28,0 days 00:01:30.088000,38,,,0 days 00:00:30.041000,0 days 00:00:24.014000,0 days 00:00:36.033000,0 days 01:07:41.916000,0 days 01:08:05.930000,0 days 01:08:41.963000,267.0,284.0,274.0,270.0,False,ULTRASOFT,14.0,True,3.0,0 days 01:07:11.875000,Toro Rosso,HAR,1,True
0 days 01:10:11.639000,28,0 days 00:01:29.676000,39,,,0 days 00:00:29.704000,0 days 00:00:24.072000,0 days 00:00:35.900000,0 days 01:09:11.667000,0 days 01:09:35.739000,0 days 01:10:11.639000,263.0,283.0,273.0,275.0,False,ULTRASOFT,15.0,True,3.0,0 days 01:08:41.963000,Toro Rosso,HAR,1,True
0 days 01:11:41.649000,28,0 days 00:01:30.010000,40,,,0 days 00:00:29.948000,0 days 00:00:23.943000,0 days 00:00:36.119000,0 days 01:10:41.587000,0 days 01:11:05.530000,0 days 01:11:41.649000,268.0,283.0,271.0,273.0,False,ULTRASOFT,16.0,True,3.0,0 days 01:10:11.639000,Toro Rosso,HAR,1,True
0 days 01:13:11.577000,28,0 days 00:01:29.928000,41,,,0 days 00:00:29.997000,0 days 00:00:23.916000,0 days 00:00:36.015000,0 days 01:12:11.646000,0 days 01:12:35.562000,0 days 01:13:11.577000,,284.0,271.0,270.0,False,ULTRASOFT,17.0,True,3.0,0 days 01:11:41.649000,Toro Rosso,HAR,1,True
0 days 01:14:41.444000,28,0 days 00:01:29.867000,42,,,0 days 00:00:29.912000,0 days 00:00:23.991000,0 days 00:00:35.964000,0 days 01:13:41.489000,0 days 01:14:05.480000,0 days 01:14:41.444000,266.0,286.0,274.0,273.0,False,ULTRASOFT,18.0,True,3.0,0 days 01:13:11.577000,Toro Rosso,HAR,1,True
0 days 01:16:11.200000,28,0 days 00:01:29.756000,43,,,0 days 00:00:29.868000,0 days 00:00:23.947000,0 days 00:00:35.941000,0 days 01:15:11.312000,0 days 01:15:35.259000,0 days 01:16:11.200000,269.0,286.0,273.0,272.0,False,ULTRASOFT,19.0,True,3.0,0 days 01:14:41.444000,Toro Rosso,HAR,1,True
